"","acceptedNameUsage","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedOccurrences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive","http://unknown.org/nick","http://unknown.org/recordEnteredBy","http://unknown.org/recordID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","installationKey","institutionCode","institutionID","institutionKey","isInCluster","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","nomenclaturalStatus","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimIdentification","verbatimLocality","verbatimTaxonRank","year","downloadDate"
"795",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Lee",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Liliopsida",196,"Texas, Lee, United States","TAMU","7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4","cc8aec1c-c1c3-46d6-9756-5430b2dbb943",NA,NA,"United States",99,NA,NA,"df5456b6-e51d-4c6b-966a-24beac9f3348",NA,NA,14,NA,NA,NA,NA,105,NA,"1948-04-14",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3987697000","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,"AKN","1aa60df4-3f96-4b13-8070-80a489dcf3f4",NA,NA,NA,NA,NA,"26182259",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","TAES",NA,"0f43f04d-cf64-43e9-ae58-bc99bbba91cb",FALSE,"US",FALSE,"NE",3987697000,"Plantae",6,NA,"2024-08-08T18:09:46.161+00:00","2024-08-08T18:16:24.600+00:00","2024-08-08T18:16:24.600+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2020-09-11T15:48:19.000+00:00",4,NA,NA,NA,"1aa60df4-3f96-4b13-8070-80a489dcf3f4",NA,"PRESENT","Poales",1369,NA,"mdr_guid: TAMUa153d109-102a-4c02-8363-d10d9d56f22b|AccNo: TAMU5566",NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","fa94e1c0-3f18-4a25-82f6-ff4267eac3f1","R. B. Davis","64","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26182259",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",105,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"1948-4-14",NA,NA,NA,1948,2024-09-05
"796",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Young","herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=7b089e6c-bec6-4ce4-b38d-36368c566111 | herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=660189ff-9575-4051-884c-37ae2881ea4c",NA,NA,"PRESERVED_SPECIMEN",NA,"BRIT394009","Liliopsida",196,"10 1/3 miles west of Newcastle, Texas, Young, United States","SMU","fea81a47-2365-45cc-bef9-b6bbff7457e6","5a7702f8-a46a-40a0-9eef-26d97ea45b5c",NA,NA,"United States",123,NA,NA,"defb9a47-c1a7-4fb2-9a0b-2da7c5260cad",NA,NA,12,NA,NA,NA,NA,103,NA,"1948-04-12",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3969559773","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,"on creek banks.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,NA,"38544196-795a-4581-9e35-27f34e48e658",NA,NA,NA,NA,NA,"26815441",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","BRIT",NA,"a68aaf8c-9bfe-4bec-bab9-70cf5d6cde4a",TRUE,"US",FALSE,"NE",3969559773,"Plantae",6,NA,"2024-08-19T19:22:15.903+00:00","2024-08-19T19:39:27.763+00:00","2024-08-19T19:39:27.763+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"10 1/3 miles west of Newcastle",NA,NA,NA,NA,"2023-12-08T15:59:58.000+00:00",4,NA,NA,NA,"38544196-795a-4581-9e35-27f34e48e658","frequent; Plants dioecious, the pistillate spikelets wooly, the staminate spikelets glabrous; culms about 3.5 dm. high.","PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","c4cbb860-e9c7-11da-8113-b8a03c50a862","V. L. Cory","54327","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26815441",NA,"http://creativecommons.org/publicdomain/zero/1.0/","Botanical Research Institute of Texas","Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",103,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"April 12, 1948",NA,NA,NA,1948,2024-09-05
"797",NA,"Poa arachnifera Torr.",2704324,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Texas","Young",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"191368","Liliopsida",196,"Newcastle, 10.3 mi W, Texas, Young, United States, NORTH_AMERICA","KANU","https://scientific-collections.gbif.org/collection/391b7724-b7a5-4510-963b-d9a8a48dc4f8","391b7724-b7a5-4510-963b-d9a8a48dc4f8","NORTH_AMERICA",13598,"United States",350,NA,NA,"95c938a8-f762-11e1-a439-00145eb45e9a","R. L. McGregor Herbarium Vascular Plants Collection",NA,12,NA,NA,NA,NA,103,NA,"1948-04-12",NA,"Frequent on creek banks.",NA,"Poaceae",3073,"54327",NA,NA,"United States of America","2573730420","NORTH_AMERICA","Poa","Poa",2704173,"WGS84","Craig C Freeman","2020-02-04","online gazetteer",NA,"GEOLocate",NA,NA,NA,"United States, Texas, Young","b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,"David M Sutherland","660189ff-9575-4051-884c-37ae2881ea4c",NA,NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",TRUE,"US",FALSE,"NE",2573730420,"Plantae",6,NA,"2024-08-22T16:51:20.277+00:00","2024-08-22T16:58:20.552+00:00","2024-08-22T16:58:20.552+00:00",33.19387,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Newcastle, 10.3 mi W",NA,NA,NA,-98.91728,"2020-02-04T16:47:14.000+00:00",4,NA,NA,NA,"660189ff-9575-4051-884c-37ae2881ea4c","Plants dioecious, the pistillate spikelets woolly, the staminate spikelets glabrous; culms ca 3.5 dm high.","PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,NA,NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","V L Cory",NA,NA,NA,NA,NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",103,NA,NA,2704324,"ACCEPTED","SPECIES",NA,NA,NA,"0",NA,NA,NA,NA,NA,1948,2024-09-05
"798",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Young",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"00320780","Liliopsida",196,"10 1/3 miles west of Newcastle; frequent on creek banks., Texas, Young, United States, NORTH_AMERICA","LL",NA,NA,"NORTH_AMERICA",10000,"United States",251,NA,NA,"cd096ec0-a8a0-4c65-92cc-48b00fb934ce",NA,"2000-01-01T00:00:00",12,NA,NA,NA,NA,103,NA,"1948-04-12",NA,NA,NA,"Poaceae",3073,"54327",NA,NA,"United States of America","2807532875","NORTH_AMERICA","Poa","Poa",2704173,"WGS84",NA,NA,NA,NA,NA,NA,"Frequent on creek banks. Plants dioecious, the pistillate spikelets wooly, the staminate spikelets glabrous; culms about 3.5 dm. high.",NA,"United States, Texas, Young","3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,"Turner, Billie Lee","7b089e6c-bec6-4ce4-b38d-36368c566111",NA,NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","PRC",NA,NA,TRUE,"US",FALSE,"NE",2807532875,"Plantae",6,NA,"2024-09-01T17:04:00.920+00:00","2024-09-01T17:12:35.052+00:00","2024-09-01T17:12:35.052+00:00",33.19387,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"10 1/3 miles west of Newcastle; frequent on creek banks.",NA,NA,NA,-98.91728,NA,4,NA,NA,NA,"7b089e6c-bec6-4ce4-b38d-36368c566111",NA,"PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,"Sheet",NA,NA,"EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862","Victor L. Cory",NA,NA,NA,NA,NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",103,NA,NA,2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,2024-09-05
"799",NA,"Poa arachnifera Torr.",2704324,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Texas","Bexar",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"191364","Liliopsida",196,"Near USSCS Nursery, S of San Antonio, Texas, Bexar, United States, NORTH_AMERICA","KANU","https://scientific-collections.gbif.org/collection/391b7724-b7a5-4510-963b-d9a8a48dc4f8","391b7724-b7a5-4510-963b-d9a8a48dc4f8","NORTH_AMERICA",24375,"United States",350,NA,NA,"95c938a8-f762-11e1-a439-00145eb45e9a","R. L. McGregor Herbarium Vascular Plants Collection",NA,7,NA,NA,NA,NA,98,NA,"1948-04-07",NA,"By roadside.",NA,"Poaceae",3073,"57",NA,NA,"United States of America","2573733195","NORTH_AMERICA","Poa","Poa",2704173,"WGS84","Craig C Freeman","2019-01-10","online gazetteer",NA,"GEOLocate",NA,NA,NA,"United States, Texas, Bexar","b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,"David M Sutherland","fc6d7209-5748-4d7d-b0f0-cb46d0444d00",NA,NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"US",FALSE,"NE",2573733195,"Plantae",6,NA,"2024-08-22T16:51:20.277+00:00","2024-08-22T16:58:28.636+00:00","2024-08-22T16:58:28.636+00:00",29.236154,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Near USSCS Nursery, S of San Antonio",NA,NA,NA,-98.488135,"2020-02-04T16:38:05.000+00:00",4,NA,NA,NA,"fc6d7209-5748-4d7d-b0f0-cb46d0444d00","Cultivated for winter pasture.","PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,NA,NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","R D Burr",NA,NA,NA,NA,NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",98,NA,NA,2704324,"ACCEPTED","SPECIES",NA,NA,NA,"0",NA,NA,NA,NA,NA,1948,2024-09-05
"800",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Mason Co.",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"1784303","Liliopsida",196,"2 mi NW of Mason, along a creek., Texas, Mason Co., United States, NORTH_AMERICA","NY","http://biocol.org/urn:lsid:biocol.org:col:15556","b2190553-4505-4fdd-8fff-065c8ca26f72","NORTH_AMERICA",NA,"United States",420,NA,NA,"d415c253-4d61-4459-9d25-4015b9084fb0","Vascular plants",NA,18,NA,NA,NA,NA,108,NA,"1947-04-18",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","1927861442","NORTH_AMERICA","Poa","Poa",2704173,"WGS84",NA,"2020-01-16","GEOLocate Web Application",NA,"GEOLocate Batch Processing Tool",NA,NA,NA,NA,"ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06a508a3-9d1d-4041-a207-408d0d15df58",NA,NA,NA,"17017c2c-036b-45d9-b045-606d21b00771","NY","http://biocol.org/urn:lsid:biocol.org:col:15556","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",FALSE,"US",FALSE,"NE",1927861442,"Plantae",6,"en","2024-08-21T04:14:43.983+00:00","2024-08-21T05:38:58.719+00:00","2024-08-21T05:38:58.719+00:00",30.769315,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"2 mi NW of Mason, along a creek.",NA,NA,NA,-99.254498,NA,4,NA,"ICN",NA,"06a508a3-9d1d-4041-a207-408d0d15df58",NA,"PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,"sheet",NA,NA,"EML","NORTH_AMERICA","US","ae447c50-b8a8-11d8-92a4-b8a03c50a862","H. R. Reed","51","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1996112",NA,NA,"The New York Botanical Garden","Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",108,NA,NA,2704324,"ACCEPTED","SPECIES",NA,"PhysicalObject",NA,NA,NA,"18 Apr 1947",NA,NA,NA,1947,2024-09-05
"801",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Brazos",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Liliopsida",196,"Texas, Brazos, United States",NA,"7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4","cc8aec1c-c1c3-46d6-9756-5430b2dbb943",NA,NA,"United States",99,NA,NA,"df5456b6-e51d-4c6b-966a-24beac9f3348",NA,NA,3,NA,NA,NA,NA,93,NA,"1947-04-03",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3987521010","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,"monique","934ef4a9-b3d4-4c7a-b71e-1c4845729dc1",NA,NA,NA,NA,NA,"26182217",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","TAES",NA,"0f43f04d-cf64-43e9-ae58-bc99bbba91cb",FALSE,"US",FALSE,"NE",3987521010,"Plantae",6,NA,"2024-08-08T18:09:46.161+00:00","2024-08-08T18:16:24.708+00:00","2024-08-08T18:16:24.708+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2020-09-11T15:48:19.000+00:00",4,NA,NA,NA,"934ef4a9-b3d4-4c7a-b71e-1c4845729dc1",NA,"PRESENT","Poales",1369,NA,"mdr_guid: TAES63e23363-f686-4c97-9b48-82d1be15de21|AccNo: TAES62288",NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","fa94e1c0-3f18-4a25-82f6-ff4267eac3f1","Omer E. Sperry",NA,"https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26182217",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",93,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"1947-4-3",NA,NA,NA,1947,2024-09-05
"802",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Brazos",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Liliopsida",196,"Texas, Brazos, United States",NA,"7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4","cc8aec1c-c1c3-46d6-9756-5430b2dbb943",NA,NA,"United States",99,NA,NA,"df5456b6-e51d-4c6b-966a-24beac9f3348",NA,NA,8,NA,NA,NA,NA,98,NA,"1947-04-08",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3987577011","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,"monique","00a0d86c-13cc-4f97-991c-d6166950416f",NA,NA,NA,NA,NA,"26182221",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","TAES",NA,"0f43f04d-cf64-43e9-ae58-bc99bbba91cb",FALSE,"US",FALSE,"NE",3987577011,"Plantae",6,NA,"2024-08-08T18:09:46.161+00:00","2024-08-08T18:16:25.118+00:00","2024-08-08T18:16:25.118+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2020-09-11T15:48:19.000+00:00",4,NA,NA,NA,"00a0d86c-13cc-4f97-991c-d6166950416f",NA,"PRESENT","Poales",1369,NA,"mdr_guid: TAES76bde206-2949-4ba5-bb01-db06ad1bb76c|AccNo: TAES54012",NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","fa94e1c0-3f18-4a25-82f6-ff4267eac3f1","H. B. Parks",NA,"https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26182221",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",98,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"1947-4-8",NA,NA,NA,1947,2024-09-05
"803",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Brazos","herbariumSpecimenDuplicate: https://portal.torcherbaria.org/portal/collections/individual/index.php?guid=78c6958e-3776-46c1-ab48-000df51608bb",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Liliopsida",196,"Texas, Brazos, United States",NA,"7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4","cc8aec1c-c1c3-46d6-9756-5430b2dbb943",NA,NA,"United States",99,NA,NA,"df5456b6-e51d-4c6b-966a-24beac9f3348",NA,NA,9,NA,NA,NA,NA,99,NA,"1947-04-09",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3987521996","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,"monique","ce26c284-4444-4693-a5be-a1661fbeeab3",NA,NA,NA,NA,NA,"26182227",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","TAES",NA,"0f43f04d-cf64-43e9-ae58-bc99bbba91cb",TRUE,"US",FALSE,"NE",3987521996,"Plantae",6,NA,"2024-08-08T18:09:46.161+00:00","2024-08-08T18:16:25.067+00:00","2024-08-08T18:16:25.067+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2020-09-11T15:48:19.000+00:00",4,NA,NA,NA,"ce26c284-4444-4693-a5be-a1661fbeeab3",NA,"PRESENT","Poales",1369,NA,"mdr_guid: TAEScc8e5f70-0d25-47ab-9628-33cf004bcaf5|AccNo: TAES52695",NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","fa94e1c0-3f18-4a25-82f6-ff4267eac3f1","Omer E. Sperry","2803","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26182227",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",99,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"1947-4-9",NA,NA,NA,1947,2024-09-05
"804",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Brazos",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Liliopsida",196,"Texas, Brazos, United States",NA,"7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4","cc8aec1c-c1c3-46d6-9756-5430b2dbb943",NA,NA,"United States",99,NA,NA,"df5456b6-e51d-4c6b-966a-24beac9f3348",NA,NA,8,NA,NA,NA,NA,98,NA,"1947-04-08",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3987521997","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,"monique","28c31107-2c66-4eb5-beca-f0ec8ff00031",NA,NA,NA,NA,NA,"26182230",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","TAES",NA,"0f43f04d-cf64-43e9-ae58-bc99bbba91cb",FALSE,"US",FALSE,"NE",3987521997,"Plantae",6,NA,"2024-08-08T18:09:46.161+00:00","2024-08-08T18:16:25.119+00:00","2024-08-08T18:16:25.119+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2020-09-11T15:48:19.000+00:00",4,NA,NA,NA,"28c31107-2c66-4eb5-beca-f0ec8ff00031",NA,"PRESENT","Poales",1369,NA,"mdr_guid: TAESe262976f-2a77-4afd-899a-131b23c347b7|AccNo: TAES54114",NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","fa94e1c0-3f18-4a25-82f6-ff4267eac3f1","H. B. Parks",NA,"https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26182230",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",98,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"1947-4-8",NA,NA,NA,1947,2024-09-05
"805",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Dallas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"BRIT393201","Liliopsida",196,"Air Line Drive across from S.E. corner of Southern Methodist University Campus., Texas, Dallas, United States","SMU","fea81a47-2365-45cc-bef9-b6bbff7457e6","5a7702f8-a46a-40a0-9eef-26d97ea45b5c",NA,NA,"United States",123,NA,NA,"defb9a47-c1a7-4fb2-9a0b-2da7c5260cad",NA,NA,21,NA,NA,NA,NA,111,NA,"1947-04-21",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3969837901","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,NA,"e60bdeca-853f-4b39-9e26-677b60bb0dc4",NA,NA,NA,NA,NA,"26815436",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","BRIT",NA,"a68aaf8c-9bfe-4bec-bab9-70cf5d6cde4a",FALSE,"US",FALSE,"NE",3969837901,"Plantae",6,NA,"2024-08-19T19:22:15.903+00:00","2024-08-19T19:39:31.502+00:00","2024-08-19T19:39:31.502+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Air Line Drive across from S.E. corner of Southern Methodist University Campus.",NA,NA,NA,NA,"2023-12-08T15:59:58.000+00:00",4,NA,NA,NA,"e60bdeca-853f-4b39-9e26-677b60bb0dc4","""Texas bluegrass""; Stems tufted, about 4.5 dm. tall; staminate. A colony of staminate plants.","PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","c4cbb860-e9c7-11da-8113-b8a03c50a862","V. L. Cory","53393","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26815436",NA,"http://creativecommons.org/publicdomain/zero/1.0/","Botanical Research Institute of Texas","Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",111,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"April 21, 1947",NA,NA,NA,1947,2024-09-05
